match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2576261,"Hellas Verona - Cagliari, 1 - 0",3194,3173,1,0,0,0,145,173,318
2576262,"Napoli - Chievo, 2 - 1",3187,3165,2,1,0,0,226,118,344
2576265,"Torino - Internazionale, 1 - 0",3185,3161,1,0,0,0,144,179,323
2576264,"Sampdoria - Genoa, 0 - 0",3164,3193,0,0,0,0,188,134,322
2576259,"SPAL - Atalanta, 1 - 1",3204,3172,1,1,0,0,158,186,344
2576263,"Roma - Fiorentina, 0 - 2",3158,3176,0,2,0,0,216,129,345
2576266,"Benevento - Juventus, 2 - 4",3219,3159,2,4,0,0,113,135,248
2576221,"Torino - Crotone, 4 - 1",3185,3197,4,1,0,0,152,137,289
2576224,"Milan - Internazionale, 0 - 0",3157,3161,0,0,0,0,147,151,298
2576228,"Chievo - Sassuolo, 1 - 1",3165,3315,1,1,0,0,176,146,322
2576223,"Benevento - Hellas Verona, 3 - 0",3219,3194,3,0,0,0,184,126,310
2576220,"Genoa - Cagliari, 2 - 1",3193,3173,2,1,0,0,153,153,306
2576222,"Udinese - Fiorentina, 0 - 2",3163,3176,0,2,0,0,167,148,315
2576227,"Atalanta - Sampdoria, 1 - 2",3172,3164,1,2,0,0,197,150,347
2576252,"Juventus - Milan, 3 - 1",3159,3157,3,1,0,0,130,149,279
2576253,"Sassuolo - Napoli, 1 - 1",3315,3187,1,1,0,0,151,244,395
2576255,"Chievo - Sampdoria, 2 - 1",3165,3164,2,1,0,0,165,167,332
2576249,"Lazio - Benevento, 6 - 2",3162,3219,6,2,0,0,176,106,282
2576250,"Fiorentina - Crotone, 2 - 0",3176,3197,2,0,0,0,162,159,321
2576251,"Internazionale - Hellas Verona, 3 - 0",3161,3194,3,0,0,0,176,137,313
2576256,"Genoa - SPAL, 1 - 1",3193,3204,1,1,0,0,136,140,276
2576257,"Cagliari - Torino, 0 - 4",3173,3185,0,4,0,0,164,189,353
2576258,"Atalanta - Udinese, 2 - 0",3172,3163,2,0,0,0,185,123,308
2576254,"Bologna - Roma, 1 - 1",3166,3158,1,1,0,0,130,188,318
2576240,"Lazio - Bologna, 1 - 1",3162,3166,1,1,0,0,205,153,358
2576244,"Napoli - Genoa, 1 - 0",3187,3193,1,0,0,0,176,160,336
2576239,"Hellas Verona - Atalanta, 0 - 5",3194,3172,0,5,0,0,137,159,296
2576241,"Benevento - Cagliari, 1 - 2",3219,3173,1,2,0,0,170,150,320
2576242,"Milan - Chievo, 3 - 2",3157,3165,3,2,0,0,165,114,279
2576243,"Torino - Fiorentina, 1 - 2",3185,3176,1,2,0,0,167,157,324
2576247,"Crotone - Roma, 0 - 2",3197,3158,0,2,0,0,177,215,392
2576245,"Sampdoria - Internazionale, 0 - 5",3164,3161,0,5,0,0,110,178,288
2576246,"SPAL - Juventus, 0 - 0",3204,3159,0,0,0,0,124,181,305
2576248,"Udinese - Sassuolo, 1 - 2",3163,3315,1,2,0,0,195,160,355
2576209,"Juventus - Atalanta, 2 - 0",3159,3172,2,0,0,0,157,153,310
2576234,"Internazionale - Napoli, 0 - 0",3161,3187,0,0,0,0,147,188,335
2576233,"Genoa - Milan, 0 - 1",3193,3157,0,1,0,0,135,183,318
2576229,"Bologna - Atalanta, 0 - 1",3166,3172,0,1,0,0,166,204,370
2576232,"Cagliari - Lazio, 2 - 2",3173,3162,2,2,0,0,166,201,367
2576235,"Crotone - Sampdoria, 4 - 1",3197,3164,4,1,0,0,153,198,351
2576236,"Sassuolo - SPAL, 1 - 1",3315,3204,1,1,0,0,147,166,313
2576238,"Juventus - Udinese, 2 - 0",3159,3163,2,0,0,0,148,130,278
2576230,"Fiorentina - Benevento, 1 - 0",3176,3219,1,0,0,0,153,192,345
2576231,"Hellas Verona - Chievo, 1 - 0",3194,3165,1,0,0,0,141,153,294
2576237,"Roma - Torino, 3 - 0",3158,3185,3,0,0,0,149,147,296
2576226,"Napoli - Roma, 2 - 4",3187,3158,2,4,0,0,195,154,349
2576225,"Lazio - Juventus, 0 - 1",3162,3159,0,1,0,0,166,159,325
2576219,"SPAL - Bologna, 1 - 0",3204,3166,1,0,0,0,170,157,327
2576215,"Cagliari - Napoli, 0 - 5",3173,3187,0,5,0,0,173,188,361
