match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2500925,"Troyes - Dijon, 0 - 0",3795,3804,0,0,0,0,143,168,311
2500940,"Olympique Marseille - Bordeaux, 1 - 0",3771,3772,1,0,0,0,170,160,330
2500939,"Lille - Olympique Lyonnais, 2 - 2",3776,3766,2,2,0,0,152,157,309
2500943,"Nice - Nantes, 1 - 1",3775,3770,1,1,0,0,173,129,302
2500936,"Amiens SC - Toulouse, 0 - 0",3789,3780,0,0,0,0,172,181,353
2500937,"Angers SCO - Saint-\u00c9tienne, 0 - 1",3799,3782,0,1,0,0,140,163,303
2500938,"Caen - Rennes, 2 - 2",3783,3774,2,2,0,0,198,140,338
2500942,"Montpellier - Guingamp, 1 - 1",3787,3785,1,1,0,0,184,156,340
2500945,"Troyes - Metz, 1 - 0",3795,3777,1,0,0,0,174,170,344
2500944,"PSG - Strasbourg, 5 - 2",3767,3779,5,2,0,0,167,124,291
2500941,"Monaco - Dijon, 4 - 0",19830,3804,4,0,0,0,141,171,312
2500930,"Olympique Lyonnais - Rennes, 0 - 2",3766,3774,0,2,0,0,196,112,308
2500932,"Nantes - Lille, 2 - 2",3770,3776,2,2,0,0,147,167,314
2500934,"Strasbourg - Troyes, 2 - 1",3779,3795,2,1,0,0,162,176,338
2500926,"Angers SCO - Monaco, 0 - 4",3799,19830,0,4,0,0,178,168,346
2500927,"Bordeaux - Amiens SC, 3 - 2",3772,3789,3,2,0,0,152,143,295
2500928,"Dijon - Nice, 3 - 2",3804,3775,3,2,0,0,138,157,295
2500929,"Guingamp - Caen, 0 - 0",3785,3783,0,0,0,0,201,154,355
2500931,"Metz - Montpellier, 0 - 1",3777,3787,0,1,0,0,193,156,349
2500935,"Toulouse - PSG, 0 - 1",3780,3767,0,1,0,0,113,192,305
2500933,"Saint-\u00c9tienne - Olympique Marseille, 2 - 2",3782,3771,2,2,0,0,189,173,362
2500920,"Monaco - Olympique Lyonnais, 3 - 2",19830,3766,3,2,0,0,123,179,302
2500917,"Caen - Nantes, 3 - 2",3783,3770,3,2,0,0,181,189,370
2500923,"Rennes - Guingamp, 0 - 1",3774,3785,0,1,0,0,126,140,266
2500916,"Amiens SC - Saint-\u00c9tienne, 0 - 2",3789,3782,0,2,0,0,153,201,354
2500921,"Montpellier - Angers SCO, 2 - 1",3787,3799,2,1,0,0,173,137,310
2500922,"Nice - Toulouse, 0 - 1",3775,3780,0,1,0,0,208,110,318
2500924,"Strasbourg - Bordeaux, 0 - 2",3779,3772,0,2,0,0,184,153,337
2500918,"Lille - PSG, 0 - 3",3776,3767,0,3,0,0,132,161,293
2500919,"Olympique Marseille - Metz, 6 - 3",3771,3777,6,3,0,0,163,145,308
2500911,"Olympique Marseille - Monaco, 2 - 2",3771,19830,2,2,0,0,150,161,311
2500907,"Bordeaux - Olympique Lyonnais, 3 - 1",3772,3766,3,1,0,0,120,172,292
2500910,"Lille - Strasbourg, 2 - 1",3776,3779,2,1,0,0,158,138,296
2500906,"Angers SCO - Amiens SC, 1 - 0",3799,3789,1,0,0,0,163,168,331
2500909,"Guingamp - Nantes, 0 - 3",3785,3770,0,3,0,0,152,140,292
2500912,"Metz - Nice, 2 - 1",3777,3775,2,1,0,0,170,127,297
2500914,"Saint-\u00c9tienne - Caen, 2 - 1",3782,3783,2,1,0,0,167,145,312
2500915,"Toulouse - Troyes, 1 - 0",3780,3795,1,0,0,0,151,136,287
