match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2516974,"RB Leipzig - Bayern M\u00fcnchen, 2 - 1",2975,2444,2,1,0,0,163,205,368
2516975,"K\u00f6ln - Bayer Leverkusen, 2 - 0",2463,2446,2,0,0,0,164,187,351
2516973,"Borussia Dortmund - Hannover 96, 1 - 0",2447,2455,1,0,0,0,190,173,363
2516981,"Wolfsburg - Schalke 04, 0 - 1",2451,2449,0,1,0,0,170,143,313
2516977,"Borussia M'gladbach - Hoffenheim, 3 - 3",2454,2482,3,3,0,0,183,146,329
2516978,"Eintracht Frankfurt - Mainz 05, 3 - 0",2462,2460,3,0,0,0,152,157,309
2516979,"Augsburg - Werder Bremen, 1 - 3",2481,2443,1,3,0,0,178,170,348
2516980,"Hamburger SV - Hertha BSC, 1 - 2",2450,2457,1,2,0,0,202,173,375
2516976,"Freiburg - Stuttgart, 1 - 2",2453,2445,1,2,0,0,193,152,345
2516968,"Werder Bremen - K\u00f6ln, 3 - 1",2443,2463,3,1,0,0,147,194,341
2516965,"Borussia Dortmund - Eintracht Frankfurt, 3 - 2",2447,2462,3,2,0,0,168,168,336
2516972,"Stuttgart - RB Leipzig, 0 - 0",2445,2975,0,0,0,0,153,198,351
2516969,"Bayer Leverkusen - Borussia M'gladbach, 2 - 0",2446,2454,2,0,0,0,186,167,353
2516964,"Bayern M\u00fcnchen - Hamburger SV, 6 - 0",2444,2450,6,0,0,0,177,111,288
2516966,"Hoffenheim - Wolfsburg, 3 - 0",2482,2451,3,0,0,0,172,149,321
2516967,"Hertha BSC - Freiburg, 0 - 0",2457,2453,0,0,0,0,174,168,342
2516971,"Hannover 96 - Augsburg, 1 - 3",2455,2481,1,3,0,0,179,139,318
2516970,"Mainz 05 - Schalke 04, 0 - 1",2460,2449,0,1,0,0,184,167,351
2516957,"Freiburg - Bayern M\u00fcnchen, 0 - 4",2453,2444,0,4,0,0,135,173,308
2516956,"K\u00f6ln - Stuttgart, 2 - 3",2463,2445,2,3,0,0,199,166,365
2516955,"RB Leipzig - Borussia Dortmund, 1 - 1",2975,2447,1,1,0,0,210,200,410
2516959,"Schalke 04 - Hertha BSC, 1 - 0",2449,2457,1,0,0,0,130,143,273
2516960,"Eintracht Frankfurt - Hannover 96, 1 - 0",2462,2455,1,0,0,0,177,186,363
2516961,"Augsburg - Hoffenheim, 0 - 2",2481,2482,0,2,0,0,179,172,351
2516962,"Hamburger SV - Mainz 05, 0 - 0",2450,2460,0,0,0,0,215,153,368
2516963,"Wolfsburg - Bayer Leverkusen, 1 - 2",2451,2446,1,2,0,0,164,194,358
2516958,"Borussia M'gladbach - Werder Bremen, 2 - 2",2454,2443,2,2,0,0,164,177,341
2516947,"Borussia Dortmund - Augsburg, 1 - 1",2447,2481,1,1,0,0,201,177,378
2516948,"RB Leipzig - K\u00f6ln, 1 - 2",2975,2463,1,2,0,0,214,193,407
2516951,"Bayer Leverkusen - Schalke 04, 0 - 2",2446,2449,0,2,0,0,161,163,324
2516950,"Werder Bremen - Hamburger SV, 1 - 0",2443,2450,1,0,0,0,204,151,355
2516946,"Bayern M\u00fcnchen - Hertha BSC, 0 - 0",2444,2457,0,0,0,0,197,116,313
2516949,"Hoffenheim - Freiburg, 1 - 1",2482,2453,1,1,0,0,160,148,308
2516953,"Hannover 96 - Borussia M'gladbach, 0 - 1",2455,2454,0,1,0,0,199,188,387
2516954,"Stuttgart - Eintracht Frankfurt, 1 - 0",2445,2462,1,0,0,0,159,196,355
2516952,"Mainz 05 - Wolfsburg, 1 - 1",2460,2451,1,1,0,0,155,179,334
2516942,"Eintracht Frankfurt - RB Leipzig, 2 - 1",2462,2975,2,1,0,0,176,187,363
2516940,"Borussia M'gladbach - Borussia Dortmund, 0 - 1",2454,2447,0,1,0,0,212,170,382
2516943,"Augsburg - Stuttgart, 0 - 1",2481,2445,0,1,0,0,199,164,363
2516941,"Schalke 04 - Hoffenheim, 2 - 1",2449,2482,2,1,0,0,138,210,348
2516937,"K\u00f6ln - Hannover 96, 1 - 1",2463,2455,1,1,0,0,177,171,348
2516939,"Freiburg - Werder Bremen, 1 - 0",2453,2443,1,0,0,0,151,192,343
2516944,"Hamburger SV - Bayer Leverkusen, 1 - 2",2450,2446,1,2,0,0,200,197,397
2516945,"Wolfsburg - Bayern M\u00fcnchen, 1 - 2",2451,2444,1,2,0,0,100,183,283
2516938,"Hertha BSC - Mainz 05, 0 - 2",2457,2460,0,2,0,0,187,145,332
2516932,"Werder Bremen - Wolfsburg, 3 - 1",2443,2451,3,1,0,0,137,174,311
2516936,"Stuttgart - Borussia M'gladbach, 1 - 0",2445,2454,1,0,0,0,124,179,303
2516928,"Bayern M\u00fcnchen - Schalke 04, 2 - 1",2444,2449,2,1,0,0,190,143,333
2516929,"Borussia Dortmund - Hamburger SV, 2 - 0",2447,2450,2,0,0,0,186,177,363
2516931,"Hoffenheim - Mainz 05, 4 - 2",2482,2460,4,2,0,0,178,136,314
2516933,"Eintracht Frankfurt - K\u00f6ln, 4 - 2",2462,2463,4,2,0,0,177,162,339
2516934,"Bayer Leverkusen - Hertha BSC, 0 - 2",2446,2457,0,2,0,0,192,143,335
2516935,"Hannover 96 - Freiburg, 2 - 1",2455,2453,2,1,0,0,172,216,388
2516930,"RB Leipzig - Augsburg, 2 - 0",2975,2481,2,0,0,0,166,176,342
2516925,"Hamburger SV - Hannover 96, 1 - 1",2450,2455,1,1,0,0,173,150,323
2516924,"Augsburg - Eintracht Frankfurt, 3 - 0",2481,2462,3,0,0,0,157,203,360
2516922,"Borussia M'gladbach - RB Leipzig, 0 - 1",2454,2975,0,1,0,0,174,178,352
2516920,"Hertha BSC - Hoffenheim, 1 - 1",2457,2482,1,1,0,0,155,187,342
2516921,"Freiburg - Bayer Leverkusen, 0 - 0",2453,2446,0,0,0,0,141,175,316
2516923,"Schalke 04 - Werder Bremen, 1 - 2",2449,2443,1,2,0,0,153,169,322
2516926,"Mainz 05 - Bayern M\u00fcnchen, 0 - 2",2460,2444,0,2,0,0,147,183,330
2516927,"Wolfsburg - Stuttgart, 1 - 1",2451,2445,1,1,0,0,179,158,337
2516919,"K\u00f6ln - Borussia Dortmund, 2 - 3",2463,2447,2,3,0,0,164,172,336
2516917,"Hannover 96 - Wolfsburg, 0 - 1",2455,2451,0,1,0,0,190,172,362
2516916,"Bayer Leverkusen - Mainz 05, 2 - 0",2446,2460,2,0,0,0,182,119,301
2516914,"Werder Bremen - Hertha BSC, 0 - 0",2443,2457,0,0,0,0,218,163,381
2516910,"Bayern M\u00fcnchen - Hoffenheim, 5 - 2",2444,2482,5,2,0,0,182,149,331
2516911,"Borussia Dortmund - Freiburg, 2 - 2",2447,2453,2,2,0,0,215,138,353
2516912,"RB Leipzig - Hamburger SV, 1 - 1",2975,2450,1,1,0,0,207,183,390
2516913,"K\u00f6ln - Augsburg, 1 - 1",2463,2481,1,1,0,0,164,188,352
2516918,"Stuttgart - Schalke 04, 0 - 2",2445,2449,0,2,0,0,180,157,337
2516915,"Eintracht Frankfurt - Borussia M'gladbach, 2 - 0",2462,2454,2,0,0,0,170,162,332
2516906,"Schalke 04 - Hannover 96, 1 - 1",2449,2455,1,1,0,0,158,181,339
2516901,"Bayern M\u00fcnchen - Werder Bremen, 4 - 2",2444,2443,4,2,0,0,165,150,315
2516907,"Hamburger SV - K\u00f6ln, 0 - 2",2450,2463,0,2,0,0,179,171,350
2516902,"Hoffenheim - Bayer Leverkusen, 1 - 4",2482,2446,1,4,0,0,179,199,378
2516904,"Freiburg - RB Leipzig, 2 - 1",2453,2975,2,1,0,0,164,169,333
2516905,"Borussia M'gladbach - Augsburg, 2 - 0",2454,2481,2,0,0,0,165,185,350
2516908,"Mainz 05 - Stuttgart, 3 - 2",2460,2445,3,2,0,0,138,177,315
2516909,"Wolfsburg - Eintracht Frankfurt, 1 - 3",2451,2462,1,3,0,0,186,173,359
2516903,"Hertha BSC - Borussia Dortmund, 1 - 1",2457,2447,1,1,0,0,164,192,356
2516892,"Borussia Dortmund - Wolfsburg, 0 - 0",2447,2451,0,0,0,0,156,165,321
2516894,"K\u00f6ln - Borussia M'gladbach, 2 - 1",2463,2454,2,1,0,0,154,174,328
2516893,"RB Leipzig - Schalke 04, 3 - 1",2975,2449,3,1,0,0,176,160,336
2516896,"Eintracht Frankfurt - Freiburg, 1 - 1",2462,2453,1,1,0,0,189,152,341
2516895,"Werder Bremen - Hoffenheim, 1 - 1",2443,2482,1,1,0,0,149,169,318
2516898,"Augsburg - Hamburger SV, 1 - 0",2481,2450,1,0,0,0,198,194,392
2516899,"Hannover 96 - Mainz 05, 3 - 2",2455,2460,3,2,0,0,152,165,317
2516900,"Stuttgart - Hertha BSC, 1 - 0",2445,2457,1,0,0,0,153,184,337
2516897,"Bayer Leverkusen - Bayern M\u00fcnchen, 1 - 3",2446,2444,1,3,0,0,173,187,360
2516884,"RB Leipzig - Hertha BSC, 2 - 3",2975,2457,2,3,0,0,226,99,325
2516890,"Hannover 96 - Bayer Leverkusen, 4 - 4",2455,2446,4,4,0,0,150,167,317
2516883,"Borussia Dortmund - Hoffenheim, 2 - 1",2447,2482,2,1,0,0,160,152,312
2516888,"Eintracht Frankfurt - Schalke 04, 2 - 2",2462,2449,2,2,0,0,140,190,330
2516885,"K\u00f6ln - Wolfsburg, 1 - 0",2463,2451,1,0,0,0,147,180,327
2516886,"Werder Bremen - Mainz 05, 2 - 2",2443,2460,2,2,0,0,128,160,288
2516889,"Augsburg - Freiburg, 3 - 3",2481,2453,3,3,0,0,199,161,360
2516891,"Stuttgart - Bayern M\u00fcnchen, 0 - 1",2445,2444,0,1,0,0,171,197,368
2516887,"Borussia M'gladbach - Hamburger SV, 3 - 1",2454,2450,3,1,0,0,174,139,313
2516874,"Bayern M\u00fcnchen - K\u00f6ln, 1 - 0",2444,2463,1,0,0,0,188,105,293
2516876,"Hertha BSC - Hannover 96, 3 - 1",2457,2455,3,1,0,0,139,196,335
